customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RegistrationDate,City,State,ZipCode,CustomerSegment,LastContactDate,TotalPayments,TotalPaid,AvgPayment,FailedPayments
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,No,2022-08-14,Santa Clarita,CA,93174,Low Value,2025-12-26,2,188.83,94.42,1
2977-CEBSX,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No,2022-01-04,San Diego,CA,90080,Medium Value,2025-11-20,5,407.0,81.4,1
0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,2024-08-09,Fresno,CA,94273,Low Value,2025-10-18,5,475.36,95.07,1
6599-CEBNN,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,2021-09-13,Anaheim,CA,92950,High Value,2025-10-30,4,369.27,92.32,2
2519-ERQOJ,Male,1,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,No,2020-09-26,San Diego,CA,92212,Medium Value,,4,348.51,87.13,1
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,2021-06-01,San Diego,CA,94584,At Risk,2025-11-19,5,479.34,95.87,0
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,2025-03-10,Santa Clarita,CA,91364,At Risk,2025-12-14,4,377.13,94.28,0
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,2022-03-07,Sacramento,CA,94412,At Risk,2025-12-20,1,51.95,51.95,1
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,2021-05-11,Anaheim,CA,95547,Medium Value,,4,271.87,67.97,2
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,2025-10-01,Santa Clarita,CA,95935,New Customer,2025-10-08,3,171.14,57.05,0
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,2021-07-09,San Diego,CA,95582,High Value,2025-10-19,2,214.17,107.08,0
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No,2024-09-07,Bakersfield,CA,90082,Low Value,2025-10-11,3,159.59,53.2,2
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812,No,2022-06-20,Santa Clarita,CA,90863,At Risk,,5,471.12,94.22,0
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,2022-12-31,Sacramento,CA,96198,High Value,2025-12-28,4,383.82,95.96,1
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,2025-08-19,San Francisco,CA,94816,At Risk,,4,252.99,63.25,0
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,2022-05-03,Sacramento,CA,91935,High Value,,2,207.96,103.98,0
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,2023-10-29,San Francisco,CA,93255,Medium Value,,5,368.09,73.62,0
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No,2022-04-19,San Jose,CA,93096,New Customer,2025-10-14,1,115.79,115.79,0
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No,2024-06-09,Fresno,CA,92689,High Value,,5,640.92,128.18,0
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473,No,2020-01-26,San Francisco,CA,92490,New Customer,2025-10-22,1,67.46,67.46,0
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No,2022-08-25,Fresno,CA,90683,High Value,2025-12-09,2,157.78,78.89,1
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,2023-09-02,Anaheim,CA,90233,New Customer,,5,473.75,94.75,1
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No,2020-04-07,Fresno,CA,91709,High Value,2025-11-19,4,360.32,90.08,0
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No,2023-02-05,Santa Clarita,CA,91619,High Value,2025-12-05,5,393.49,78.7,1
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,2024-06-04,Oakland,CA,95386,Low Value,2026-01-03,4,259.57,64.89,1
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,2021-04-24,Fresno,CA,95109,High Value,2025-11-28,4,417.21,104.3,1
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,No,2024-02-10,San Diego,CA,93801,High Value,2025-11-03,4,396.83,99.21,0
5605-IYGFG,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,2020-08-07,Bakersfield,CA,92245,At Risk,2025-12-25,3,194.41,64.8,2
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,No,2020-10-01,Sacramento,CA,91979,Low Value,2025-10-15,1,143.68,143.68,1
3935-TBRZZ,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,No,2022-02-02,Santa Clarita,CA,94338,Medium Value,2025-10-16,1,54.11,54.11,0
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,2021-06-23,Los Angeles,CA,95413,Low Value,2025-11-29,4,396.45,99.11,1
2055-SIFSS,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,No,2020-04-05,San Francisco,CA,91783,High Value,,1,147.88,147.88,0
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No,2025-10-28,San Francisco,CA,95927,Medium Value,2025-11-16,3,363.26,121.09,1
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,No,2024-03-24,San Diego,CA,91539,At Risk,,2,205.8,102.9,0
4360-PNRQB,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,2024-10-26,San Francisco,CA,95308,New Customer,2025-11-10,5,397.19,79.44,0
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,No,2022-10-19,Bakersfield,CA,91068,Medium Value,,2,44.59,22.3,0
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,2021-09-02,Bakersfield,CA,95453,Medium Value,2025-10-29,4,291.21,72.8,0
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,No,2023-02-11,San Diego,CA,91949,New Customer,,2,241.06,120.53,0
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,No,2020-07-10,Bakersfield,CA,90912,Medium Value,,2,173.94,86.97,0
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,2023-10-27,Fresno,CA,90624,Medium Value,,4,422.28,105.57,0
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,No,2025-09-05,Fresno,CA,94891,Low Value,,1,72.58,72.58,0
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,No,2023-02-01,Bakersfield,CA,93081,Low Value,2025-12-22,3,241.48,80.49,0
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,No,2024-08-02,San Diego,CA,90214,At Risk,2025-10-15,5,337.08,67.42,1
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,2021-01-26,Oakland,CA,96048,High Value,2025-11-10,5,371.19,74.24,0
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,2024-01-10,Sacramento,CA,93236,High Value,2025-11-16,3,330.98,110.33,0
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,No,2024-10-30,San Francisco,CA,94568,New Customer,2025-12-05,5,518.7,103.74,1
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No,2024-01-16,San Diego,CA,91454,At Risk,2025-10-26,2,133.55,66.78,0
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,No,2025-01-23,Oakland,CA,94756,Low Value,,5,376.1,75.22,1
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,2024-06-10,San Diego,CA,95886,At Risk,2025-10-31,2,64.8,32.4,1
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,No,2023-03-18,San Diego,CA,95492,At Risk,2025-11-28,1,123.6,123.6,0
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,No,2025-08-25,San Diego,CA,94948,At Risk,,1,101.66,101.66,0
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,2022-12-16,Los Angeles,CA,94545,High Value,2025-12-17,3,249.7,83.23,0
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,2020-12-15,Fresno,CA,92991,Low Value,2025-12-12,4,306.81,76.7,1
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No,2020-02-10,Los Angeles,CA,93076,New Customer,,2,138.33,69.17,0
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,2022-09-27,Los Angeles,CA,94938,Medium Value,2025-10-22,3,269.72,89.91,1
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,No,2024-10-09,Fresno,CA,94756,At Risk,,2,159.75,79.88,0
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No,2024-06-14,San Francisco,CA,92046,Low Value,2025-10-25,3,297.7,99.23,0
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,No,2024-08-03,Bakersfield,CA,91992,New Customer,2025-10-13,1,61.59,61.59,0
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,No,2021-08-04,San Jose,CA,91755,At Risk,2025-10-22,3,239.15,79.72,0
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,2020-07-16,Oakland,CA,91657,Medium Value,2025-10-23,4,412.68,103.17,1
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,No,2022-09-15,Santa Clarita,CA,94896,At Risk,2025-11-07,1,66.81,66.81,0
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No,2024-03-26,Anaheim,CA,91946,Medium Value,2025-10-16,2,93.43,46.72,0
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,2021-09-06,San Diego,CA,93445,New Customer,2025-12-12,3,389.14,129.71,1
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,2024-10-10,Bakersfield,CA,90993,High Value,2025-12-20,1,129.39,129.39,0
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38,No,2021-12-06,Oakland,CA,94965,New Customer,,3,274.22,91.41,1
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,2023-01-02,San Francisco,CA,94773,Low Value,,1,28.61,28.61,0
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,2025-03-26,Santa Clarita,CA,94489,Medium Value,,1,94.39,94.39,1
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,No,2023-03-31,San Diego,CA,92013,Medium Value,2025-11-13,3,271.96,90.65,0
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,2024-04-29,San Francisco,CA,95388,High Value,,4,357.35,89.34,0
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,2025-05-04,Los Angeles,CA,92772,At Risk,2025-10-20,5,495.85,99.17,1
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,2025-10-18,San Jose,CA,90938,Medium Value,2025-11-29,4,278.49,69.62,3
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,2024-01-20,Sacramento,CA,91200,Medium Value,2025-11-02,5,494.33,98.87,0
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,2024-12-24,Santa Clarita,CA,93476,New Customer,2025-10-20,4,442.76,110.69,3
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,2022-10-13,San Diego,CA,90223,New Customer,,4,243.3,60.82,0
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,2020-07-01,San Francisco,CA,94425,High Value,2025-12-15,2,236.28,118.14,1
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,2024-06-11,Oakland,CA,90982,High Value,2025-12-12,1,52.54,52.54,0
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,2021-09-16,Santa Clarita,CA,94877,High Value,2025-11-13,4,350.56,87.64,1
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55,Yes,2023-06-09,Sacramento,CA,93541,High Value,,2,161.64,80.82,0
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,2022-04-05,Santa Clarita,CA,92514,High Value,,2,109.84,54.92,0
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,2025-09-09,Anaheim,CA,94530,At Risk,,1,26.1,26.1,0
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,2022-12-28,San Francisco,CA,93003,New Customer,2025-10-13,5,264.6,52.92,0
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,2020-12-29,San Jose,CA,93348,High Value,,5,526.44,105.29,4
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,2022-12-06,Sacramento,CA,91685,High Value,2025-10-24,5,426.8,85.36,0
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,2021-03-12,Sacramento,CA,92534,At Risk,2025-11-09,4,249.26,62.32,1
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,2022-10-25,Los Angeles,CA,94200,High Value,,1,23.71,23.71,0
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,2024-10-27,San Jose,CA,94947,At Risk,,2,154.61,77.31,1
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,2021-04-19,Fresno,CA,94412,New Customer,2025-12-27,5,347.9,69.58,0
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,2021-02-06,Anaheim,CA,92482,Low Value,2025-11-13,1,138.76,138.76,0
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,2024-05-14,San Jose,CA,90913,New Customer,,3,176.18,58.73,2
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,2025-02-07,San Jose,CA,90486,New Customer,2025-10-12,4,269.99,67.5,2
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,2021-04-16,Anaheim,CA,91906,Low Value,2025-11-28,1,137.48,137.48,0
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,2020-08-19,Fresno,CA,96189,Low Value,2025-12-25,4,312.34,78.08,1
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415,No,2021-01-26,Anaheim,CA,94995,At Risk,,4,319.26,79.82,1
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,2023-11-25,Los Angeles,CA,90602,New Customer,,1,133.13,133.13,0
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55, ,No,2024-08-28,San Jose,CA,93016,Medium Value,2025-11-19,1,63.22,63.22,0
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,2024-11-22,San Jose,CA,92894,New Customer,2025-10-28,2,146.36,73.18,1
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,2022-12-10,San Francisco,CA,91817,New Customer,2025-11-11,5,335.25,67.05,0
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,2021-05-02,Sacramento,CA,91993,High Value,2025-11-14,1,144.85,144.85,0
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,2022-04-14,Oakland,CA,92271,Low Value,2025-12-16,2,126.47,63.24,1
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,2021-01-12,Anaheim,CA,95264,High Value,,2,121.91,60.96,0
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,2021-06-06,Sacramento,CA,91242,New Customer,,3,400.12,133.37,2
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,2024-05-29,Oakland,CA,90653,Medium Value,,3,366.07,122.02,0
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,2025-04-29,Los Angeles,CA,90167,High Value,2025-12-14,2,179.97,89.98,0
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,2025-09-30,Fresno,CA,93217,At Risk,2025-10-28,2,156.32,78.16,0
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,2022-07-16,San Diego,CA,92107,At Risk,2025-12-02,4,318.22,79.56,0
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,2024-06-20,Los Angeles,CA,90044,High Value,2025-11-27,4,388.82,97.2,1
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,2025-03-26,Sacramento,CA,93295,Medium Value,2025-10-08,3,267.39,89.13,0
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676,No,2022-12-13,San Francisco,CA,93227,Low Value,2025-12-03,5,399.66,79.93,2
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,2022-01-04,Sacramento,CA,92663,Medium Value,2025-10-19,1,94.94,94.94,0
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,2023-08-04,San Jose,CA,95419,Low Value,2025-12-14,5,431.59,86.32,2
